sample,mesh_lod_id,visible_instances,index_count_per_instance
933,52,1,36099
933,54,23,9108
933,55,497,3015
933,61,37,10008
933,62,447,3297
933,68,21,8949
933,69,463,2901
933,71,2,488835
933,73,40,114630
933,74,154,57111
933,75,392,28410
933,78,3,495099
933,79,5,245184
933,80,41,115683
933,81,143,58089
933,82,395,28791
933,84,2,1002915
933,85,4,494751
933,86,6,243141
933,87,52,115734
933,88,172,58218
933,89,405,29091
933,94,6,153372
933,95,21,76350
933,96,273,37611
933,97,9903,12363
933,101,4,154152
933,102,28,76026
933,103,211,37851
933,104,10018,12321
933,108,10,184167
933,109,31,91719
933,110,506,45783
933,118,70751,6
933,124,7175,18
933,125,206315,6
933,132,74124,6
933,139,8546,48
933,146,21143,36
933,153,25061,48
933,160,4668,21
933,167,22083,72
933,174,2520,42
933,181,9231,66
933,188,8548,138
933,195,7161,177
933,202,4993,36
933,209,11385,192
933,215,23,591
933,216,893,195
933,222,48,555
933,223,867,174
933,229,19,333
933,230,807,111
933,236,33,963
933,237,941,318
933,429,1,62424
933,436,1,62424
933,466,1,14976
933,471,1,62424
933,570,1,29376
933,599,1,14688
933,605,1,29376
933,612,1,29376
933,648,1,14688
933,655,1,14688
933,662,1,14688
933,668,1,29376
933,732,1,14688
933,739,1,14688
933,746,1,14688
933,753,1,14688
933,773,1,88134
933,780,1,88134
933,931,1,14058
933,938,1,910740
933,959,5098,6
933,960,4982,6
933,961,4994,6
933,962,5181,6
933,963,5542,6
933,964,5200,6
933,965,5192,6
933,966,5181,6
933,967,5207,6
933,968,5087,6
933,969,5152,6
933,970,5352,6
933,971,5739,6
933,972,5484,6
933,973,5260,6
933,974,5136,6
933,975,5052,6
933,976,4995,6
933,977,5279,6
933,978,5455,6
933,979,5776,6
933,980,5374,6
933,981,5454,6
933,982,5188,6
933,983,1412,6
933,984,1475,6
933,985,1447,6
933,986,1546,6
933,987,1696,6
933,988,1638,6
933,989,1514,6
933,990,1431,6
934,2,8,5001
934,3,75,2409
934,4,106,1164
934,5,75,594
934,6,13867,174
934,10,67,2301
934,11,111,1101
934,12,54,540
934,13,13894,195
934,17,88,2361
934,18,110,1209
934,19,130,591
934,20,13689,198
934,23,1,4986
934,24,72,2319
934,25,125,1182
934,26,61,597
934,27,14045,189
934,30,12,5058
934,31,95,2319
934,32,83,1176
934,33,73,594
934,34,14112,183
934,40,20,9054
934,41,412,2952
934,46,1,16911
934,47,31,8430
934,48,430,2628
934,52,1,36099
934,54,23,9108
934,55,497,3015
934,61,37,10008
934,62,447,3297
934,68,21,8949
934,69,463,2901
934,71,2,488835
934,73,40,114630
934,74,154,57111
934,75,392,28410
934,78,3,495099
934,79,5,245184
934,80,41,115683
934,81,143,58089
934,82,395,28791
934,84,2,1002915
934,85,4,494751
934,86,6,243141
934,87,52,115734
934,88,172,58218
934,89,405,29091
934,94,6,153372
934,95,21,76350
934,96,273,37611
934,97,9903,12363
934,101,4,154152
934,102,28,76026
934,103,211,37851
934,104,10018,12321
934,108,10,184167
934,109,31,91719
934,110,506,45783
934,118,70751,6
934,124,7175,18
934,125,206315,6
934,132,74124,6
934,139,8546,48
934,146,21143,36
934,153,25061,48
934,160,4668,21
934,167,22083,72
934,174,2520,42
934,181,9231,66
934,188,8548,138
934,195,7161,177
934,202,4993,36
934,209,11385,192
934,215,23,591
934,216,893,195
934,222,48,555
934,223,867,174
934,229,19,333
934,230,807,111
934,236,33,963
934,237,941,318
934,429,1,62424
934,436,1,62424
934,466,1,14976
934,471,1,62424
934,570,1,29376
934,599,1,14688
934,605,1,29376
934,612,1,29376
934,648,1,14688
934,655,1,14688
934,662,1,14688
934,668,1,29376
934,732,1,14688
934,739,1,14688
934,746,1,14688
934,753,1,14688
934,773,1,88134
934,780,1,88134
934,931,1,14058
934,938,1,910740
934,959,5098,6
934,960,4982,6
934,961,4994,6
934,962,5181,6
934,963,5542,6
934,964,5200,6
934,965,5192,6
934,966,5181,6
934,967,5207,6
934,968,5087,6
934,969,5152,6
934,970,5352,6
934,971,5739,6
934,972,5484,6
934,973,5260,6
934,974,5136,6
934,975,5052,6
934,976,4995,6
934,977,5279,6
934,978,5455,6
934,979,5776,6
934,980,5374,6
934,981,5454,6
934,982,5188,6
934,983,1412,6
934,984,1475,6
934,985,1447,6
934,986,1546,6
934,987,1696,6
934,988,1638,6
934,989,1514,6
934,990,1431,6
935,2,8,5001
935,3,75,2409
935,4,106,1164
935,5,75,594
935,6,13867,174
935,10,67,2301
935,11,111,1101
935,12,54,540
935,13,13894,195
935,17,88,2361
935,18,110,1209
935,19,130,591
935,20,13689,198
935,23,1,4986
935,24,72,2319
935,25,125,1182
935,26,61,597
935,27,14045,189
935,30,12,5058
935,31,95,2319
935,32,83,1176
935,33,73,594
935,34,14112,183
935,40,20,9054
935,41,412,2952
935,46,1,16911
935,47,31,8430
935,48,430,2628
935,52,1,36099
935,54,23,9108
935,55,497,3015
935,61,37,10008
935,62,447,3297
935,68,21,8949
935,69,463,2901
935,71,2,488835
935,73,40,114630
935,74,154,57111
935,75,392,28410
935,78,3,495099
935,79,5,245184
935,80,41,115683
935,81,143,58089
935,82,395,28791
935,84,2,1002915
935,85,4,494751
935,86,6,243141
935,87,52,115734
935,88,172,58218
935,89,405,29091
935,94,6,153372
935,95,21,76350
935,96,273,37611
935,97,9903,12363
935,101,4,154152
935,102,28,76026
935,103,211,37851
935,104,10018,12321
935,108,10,184167
935,109,31,91719
935,110,506,45783
935,118,70751,6
935,124,7175,18
935,125,206315,6
935,132,74124,6
935,139,8546,48
935,146,21143,36
935,153,25061,48
935,160,4668,21
935,167,22083,72
935,174,2520,42
935,181,9231,66
935,188,8548,138
935,195,7161,177
935,202,4993,36
935,209,11385,192
935,215,23,591
935,216,893,195
935,222,48,555
935,223,867,174
935,229,19,333
935,230,807,111
935,236,33,963
935,237,941,318
935,429,1,62424
935,436,1,62424
935,466,1,14976
935,471,1,62424
935,570,1,29376
935,599,1,14688
935,605,1,29376
935,612,1,29376
935,648,1,14688
935,655,1,14688
935,662,1,14688
935,668,1,29376
935,732,1,14688
935,739,1,14688
935,746,1,14688
935,753,1,14688
935,773,1,88134
935,780,1,88134
935,931,1,14058
935,938,1,910740
935,959,5098,6
935,960,4982,6
935,961,4994,6
935,962,5181,6
935,963,5542,6
935,964,5200,6
935,965,5192,6
935,966,5181,6
935,967,5207,6
935,968,5087,6
935,969,5152,6
935,970,5352,6
935,971,5739,6
935,972,5484,6
935,973,5260,6
935,974,5136,6
935,975,5052,6
935,976,4995,6
935,977,5279,6
935,978,5455,6
935,979,5776,6
935,980,5374,6
935,981,5454,6
935,982,5188,6
935,983,1412,6
935,984,1475,6
935,985,1447,6
935,986,1546,6
935,987,1696,6
935,988,1638,6
935,989,1514,6
935,990,1431,6
936,2,8,5001
936,3,75,2409
936,4,106,1164
936,5,75,594
936,6,13867,174
936,10,67,2301
936,11,111,1101
936,12,54,540
936,13,13894,195
936,17,88,2361
936,18,110,1209
936,19,130,591
936,20,13689,198
936,23,1,4986
936,24,72,2319
936,25,125,1182
936,26,61,597
936,27,14045,189
936,30,12,5058
936,31,95,2319
936,32,83,1176
936,33,73,594
936,34,14112,183
936,40,20,9054
936,41,412,2952
936,46,1,16911
936,47,31,8430
936,48,430,2628
936,52,1,36099
936,54,23,9108
936,55,497,3015
936,61,37,10008
936,62,447,3297
936,68,21,8949
936,69,463,2901
936,71,2,488835
936,73,40,114630
936,74,154,57111
936,75,392,28410
936,78,3,495099
936,79,5,245184
936,80,41,115683
936,81,143,58089
936,82,395,28791
936,84,2,1002915
936,85,4,494751
936,86,6,243141
936,87,52,115734
936,88,172,58218
936,89,405,29091
936,94,6,153372
936,95,21,76350
936,96,273,37611
936,97,9903,12363
936,101,4,154152
936,102,28,76026
936,103,211,37851
936,104,10018,12321
936,108,10,184167
936,109,31,91719
936,110,506,45783
936,118,70751,6
936,124,7175,18
936,125,206315,6
936,132,74124,6
936,139,8546,48
936,146,21143,36
936,153,25061,48
936,160,4668,21
936,167,22083,72
936,174,2520,42
936,181,9231,66
936,188,8548,138
936,195,7161,177
936,202,4993,36
936,209,11385,192
936,215,23,591
936,216,893,195
936,222,48,555
936,223,867,174
936,229,19,333
936,230,807,111
936,236,33,963
936,237,941,318
936,429,1,62424
936,436,1,62424
936,466,1,14976
936,471,1,62424
936,570,1,29376
936,599,1,14688
936,605,1,29376
936,612,1,29376
936,648,1,14688
936,655,1,14688
936,662,1,14688
936,668,1,29376
936,732,1,14688
936,739,1,14688
936,746,1,14688
936,753,1,14688
936,773,1,88134
936,780,1,88134
936,931,1,14058
936,938,1,910740
936,959,5098,6
936,960,4982,6
936,961,4994,6
936,962,5181,6
936,963,5542,6
936,964,5200,6
936,965,5192,6
936,966,5181,6
936,967,5207,6
936,968,5087,6
936,969,5152,6
936,970,5352,6
936,971,5739,6
936,972,5484,6
936,973,5260,6
936,974,5136,6
936,975,5052,6
936,976,4995,6
936,977,5279,6
936,978,5455,6
936,979,5776,6
936,980,5374,6
936,981,5454,6
936,982,5188,6
936,983,1412,6
936,984,1475,6
936,985,1447,6
936,986,1546,6
936,987,1696,6
936,988,1638,6
936,989,1514,6
936,990,1431,6
937,2,8,5001
937,3,75,2409
937,4,106,1164
937,5,75,594
937,6,13867,174
937,10,67,2301
937,11,111,1101
937,12,54,540
937,13,13894,195
937,17,88,2361
937,18,110,1209
937,19,130,591
937,20,13689,198
937,23,1,4986
937,24,72,2319
937,25,125,1182
937,26,61,597
937,27,14045,189
937,30,12,5058
937,31,95,2319
937,32,83,1176
937,33,73,594
937,34,14112,183
937,40,20,9054
937,41,412,2952
937,46,1,16911
937,47,31,8430
937,48,430,2628
937,52,1,36099
937,54,23,9108
937,55,497,3015
937,61,37,10008
937,62,447,3297
937,68,21,8949
937,69,463,2901
937,71,2,488835
937,73,40,114630
937,74,154,57111
937,75,392,28410
937,78,3,495099
937,79,5,245184
937,80,41,115683
937,81,143,58089
937,82,395,28791
937,84,2,1002915
937,85,4,494751
937,86,6,243141
937,87,52,115734
937,88,172,58218
937,89,405,29091
937,94,6,153372
937,95,21,76350
937,96,273,37611
937,97,9903,12363
937,101,4,154152
937,102,28,76026
937,103,211,37851
937,104,10018,12321
937,108,10,184167
937,109,31,91719
937,110,506,45783
937,118,70751,6
937,124,7175,18
937,125,206315,6
937,132,74124,6
937,139,8546,48
937,146,21143,36
937,153,25061,48
937,160,4668,21
937,167,22083,72
937,174,2520,42
937,181,9231,66
937,188,8548,138
937,195,7161,177
937,202,4993,36
937,209,11385,192
937,215,23,591
937,216,893,195
937,222,48,555
937,223,867,174
937,229,19,333
937,230,807,111
937,236,33,963
937,237,941,318
937,429,1,62424
937,436,1,62424
937,466,1,14976
937,471,1,62424
937,570,1,29376
937,599,1,14688
937,605,1,29376
937,612,1,29376
937,648,1,14688
937,655,1,14688
937,662,1,14688
937,668,1,29376
937,732,1,14688
937,739,1,14688
937,746,1,14688
937,753,1,14688
937,773,1,88134
937,780,1,88134
937,931,1,14058
937,938,1,910740
937,959,5098,6
937,960,4982,6
937,961,4994,6
937,962,5181,6
937,963,5542,6
937,964,5200,6
937,965,5192,6
937,966,5181,6
937,967,5207,6
937,968,5087,6
937,969,5152,6
937,970,5352,6
937,971,5739,6
937,972,5484,6
937,973,5260,6
937,974,5136,6
937,975,5052,6
937,976,4995,6
937,977,5279,6
937,978,5455,6
937,979,5776,6
937,980,5374,6
937,981,5454,6
937,982,5188,6
937,983,1412,6
937,984,1475,6
937,985,1447,6
937,986,1546,6
937,987,1696,6
937,988,1638,6
937,989,1514,6
937,990,1431,6
938,2,8,5001
938,3,75,2409
938,4,106,1164
938,5,75,594
938,6,13867,174
938,10,67,2301
938,11,111,1101
938,12,54,540
938,13,13894,195
938,17,88,2361
938,18,110,1209
938,19,130,591
938,20,13689,198
938,23,1,4986
938,24,72,2319
938,25,125,1182
938,26,61,597
938,27,14045,189
938,30,12,5058
938,31,95,2319
938,32,83,1176
938,33,73,594
938,34,14112,183
938,40,20,9054
938,41,412,2952
938,46,1,16911
938,47,31,8430
938,48,430,2628
938,52,1,36099
938,54,23,9108
938,55,497,3015
938,61,37,10008
938,62,447,3297
938,68,21,8949
938,69,463,2901
938,71,2,488835
938,73,40,114630
938,74,154,57111
938,75,392,28410
938,78,3,495099
938,79,5,245184
938,80,41,115683
938,81,143,58089
938,82,395,28791
938,84,2,1002915
938,85,4,494751
938,86,6,243141
938,87,52,115734
938,88,172,58218
938,89,405,29091
938,94,6,153372
938,95,21,76350
938,96,273,37611
938,97,9903,12363
938,101,4,154152
938,102,28,76026
938,103,211,37851
938,104,10018,12321
938,108,10,184167
938,109,31,91719
938,110,506,45783
938,118,70751,6
938,124,7175,18
938,125,206315,6
938,132,74124,6
938,139,8546,48
938,146,21143,36
938,153,25061,48
938,160,4668,21
938,167,22083,72
938,174,2520,42
938,181,9231,66
938,188,8548,138
938,195,7161,177
938,202,4993,36
938,209,11385,192
938,215,23,591
938,216,893,195
938,222,48,555
938,223,867,174
938,229,19,333
938,230,807,111
938,236,33,963
938,237,941,318
938,429,1,62424
938,436,1,62424
938,466,1,14976
938,471,1,62424
938,570,1,29376
938,599,1,14688
938,605,1,29376
938,612,1,29376
938,648,1,14688
938,655,1,14688
938,662,1,14688
938,668,1,29376
938,732,1,14688
938,739,1,14688
938,746,1,14688
938,753,1,14688
938,773,1,88134
938,780,1,88134
938,931,1,14058
938,938,1,910740
938,959,5098,6
938,960,4982,6
938,961,4994,6
938,962,5181,6
938,963,5542,6
938,964,5200,6
938,965,5192,6
938,966,5181,6
938,967,5207,6
938,968,5087,6
938,969,5152,6
938,970,5352,6
938,971,5739,6
938,972,5484,6
938,973,5260,6
938,974,5136,6
938,975,5052,6
938,976,4995,6
938,977,5279,6
938,978,5455,6
938,979,5776,6
938,980,5374,6
938,981,5454,6
938,982,5188,6
938,983,1412,6
938,984,1475,6
938,985,1447,6
938,986,1546,6
938,987,1696,6
938,988,1638,6
938,989,1514,6
938,990,1431,6
939,2,8,5001
939,3,75,2409
939,4,106,1164
939,5,75,594
939,6,13867,174
939,10,67,2301
939,11,111,1101
939,12,54,540
939,13,13894,195
939,17,88,2361
939,18,110,1209
939,19,130,591
939,20,13689,198
939,23,1,4986
939,24,72,2319
939,25,125,1182
939,26,61,597
939,27,14045,189
939,30,12,5058
939,31,95,2319
939,32,83,1176
939,33,73,594
939,34,14112,183
939,40,20,9054
939,41,412,2952
939,46,1,16911
939,47,31,8430
939,48,430,2628
939,52,1,36099
939,54,23,9108
939,55,497,3015
939,61,37,10008
939,62,447,3297
939,68,21,8949
939,69,463,2901
939,71,2,488835
939,73,40,114630
939,74,154,57111
939,75,392,28410
939,78,3,495099
939,79,5,245184
939,80,41,115683
939,81,143,58089
939,82,395,28791
939,84,2,1002915
939,85,4,494751
939,86,6,243141
939,87,52,115734
939,88,172,58218
939,89,405,29091
939,94,6,153372
939,95,21,76350
939,96,273,37611
939,97,9903,12363
939,101,4,154152
939,102,28,76026
939,103,211,37851
939,104,10018,12321
939,108,10,184167
939,109,31,91719
939,110,506,45783
939,118,70751,6
939,124,7175,18
939,125,206315,6
939,132,74124,6
939,139,8546,48
939,146,21143,36
939,153,25061,48
939,160,4668,21
939,167,22083,72
939,174,2520,42
939,181,9231,66
939,188,8548,138
939,195,7161,177
939,202,4993,36
939,209,11385,192
939,215,23,591
939,216,893,195
939,222,48,555
939,223,867,174
939,229,19,333
939,230,807,111
939,236,33,963
939,237,941,318
939,429,1,62424
939,436,1,62424
939,466,1,14976
939,471,1,62424
939,570,1,29376
939,599,1,14688
939,605,1,29376
939,612,1,29376
939,648,1,14688
939,655,1,14688
939,662,1,14688
939,668,1,29376
939,732,1,14688
939,739,1,14688
939,746,1,14688
939,753,1,14688
939,773,1,88134
939,780,1,88134
939,931,1,14058
939,938,1,910740
939,959,5098,6
939,960,4982,6
939,961,4994,6
939,962,5181,6
939,963,5542,6
939,964,5200,6
939,965,5192,6
939,966,5181,6
939,967,5207,6
939,968,5087,6
939,969,5152,6
939,970,5352,6
939,971,5739,6
939,972,5484,6
939,973,5260,6
939,974,5136,6
939,975,5052,6
939,976,4995,6
939,977,5279,6
939,978,5455,6
939,979,5776,6
939,980,5374,6
939,981,5454,6
939,982,5188,6
939,983,1412,6
939,984,1475,6
939,985,1447,6
939,986,1546,6
939,987,1696,6
939,988,1638,6
939,989,1514,6
939,990,1431,6
940,2,8,5001
940,3,75,2409
940,4,106,1164
940,5,75,594
940,6,13867,174
940,10,67,2301
940,11,111,1101
940,12,54,540
940,13,13894,195
940,17,88,2361
940,18,110,1209
940,19,130,591
940,20,13689,198
940,23,1,4986
940,24,72,2319
940,25,125,1182
940,26,61,597
940,27,14045,189
940,30,12,5058
940,31,95,2319
940,32,83,1176
940,33,73,594
940,34,14112,183
940,40,20,9054
940,41,412,2952
940,46,1,16911
940,47,31,8430
940,48,430,2628
940,52,1,36099
940,54,23,9108
940,55,497,3015
940,61,37,10008
940,62,447,3297
940,68,21,8949
940,69,463,2901
940,71,2,488835
940,73,40,114630
940,74,154,57111
940,75,392,28410
940,78,3,495099
940,79,5,245184
940,80,41,115683
940,81,143,58089
940,82,395,28791
940,84,2,1002915
940,85,4,494751
940,86,6,243141
940,87,52,115734
940,88,172,58218
940,89,405,29091
940,94,6,153372
940,95,21,76350
940,96,273,37611
940,97,9903,12363
940,101,4,154152
940,102,28,76026
940,103,211,37851
940,104,10018,12321
940,108,10,184167
940,109,31,91719
940,110,506,45783
940,118,70751,6
940,124,7175,18
940,125,206315,6
940,132,74124,6
940,139,8546,48
940,146,21143,36
940,153,25061,48
940,160,4668,21
940,167,22083,72
940,174,2520,42
940,181,9231,66
940,188,8548,138
940,195,7161,177
940,202,4993,36
940,209,11385,192
940,215,23,591
940,216,893,195
940,222,48,555
940,223,867,174
940,229,19,333
940,230,807,111
940,236,33,963
940,237,941,318
940,429,1,62424
940,436,1,62424
940,466,1,14976
940,471,1,62424
940,570,1,29376
940,599,1,14688
940,605,1,29376
940,612,1,29376
940,648,1,14688
940,655,1,14688
940,662,1,14688
940,668,1,29376
940,732,1,14688
940,739,1,14688
940,746,1,14688
940,753,1,14688
940,773,1,88134
940,780,1,88134
940,931,1,14058
940,938,1,910740
940,959,5098,6
940,960,4982,6
940,961,4994,6
940,962,5181,6
940,963,5542,6
940,964,5200,6
940,965,5192,6
940,966,5181,6
940,967,5207,6
940,968,5087,6
940,969,5152,6
940,970,5352,6
940,971,5739,6
940,972,5484,6
940,973,5260,6
940,974,5136,6
940,975,5052,6
940,976,4995,6
940,977,5279,6
940,978,5455,6
940,979,5776,6
940,980,5374,6
940,981,5454,6
940,982,5188,6
940,983,1412,6
940,984,1475,6
940,985,1447,6
940,986,1546,6
940,987,1696,6
940,988,1638,6
940,989,1514,6
940,990,1431,6
941,2,8,5001
941,3,75,2409
941,4,106,1164
941,5,75,594
941,6,13867,174
941,10,67,2301
941,11,111,1101
941,12,54,540
941,13,13894,195
941,17,88,2361
941,18,110,1209
941,19,130,591
941,20,13689,198
941,23,1,4986
941,24,72,2319
941,25,125,1182
941,26,61,597
941,27,14045,189
941,30,12,5058
941,31,95,2319
941,32,83,1176
941,33,73,594
941,34,14112,183
941,40,20,9054
941,41,412,2952
941,46,1,16911
941,47,31,8430
941,48,430,2628
941,52,1,36099
941,54,23,9108
941,55,497,3015
941,61,37,10008
941,62,447,3297
941,68,21,8949
941,69,463,2901
941,71,2,488835
941,73,40,114630
941,74,154,57111
941,75,392,28410
941,78,3,495099
941,79,5,245184
941,80,41,115683
941,81,143,58089
941,82,395,28791
941,84,2,1002915
941,85,4,494751
941,86,6,243141
941,87,52,115734
941,88,172,58218
941,89,405,29091
941,94,6,153372
941,95,21,76350
941,96,273,37611
941,97,9903,12363
941,101,4,154152
941,102,28,76026
941,103,211,37851
941,104,10018,12321
941,108,10,184167
941,109,31,91719
941,110,506,45783
941,118,70751,6
941,124,7175,18
941,125,206315,6
941,132,74124,6
941,139,8546,48
941,146,21143,36
941,153,25061,48
941,160,4668,21
941,167,22083,72
941,174,2520,42
941,181,9231,66
941,188,8548,138
941,195,7161,177
941,202,4993,36
941,209,11385,192
941,215,23,591
941,216,893,195
941,222,48,555
941,223,867,174
941,229,19,333
941,230,807,111
941,236,33,963
941,237,941,318
941,429,1,62424
941,436,1,62424
941,466,1,14976
941,471,1,62424
941,570,1,29376
941,599,1,14688
941,605,1,29376
941,612,1,29376
941,648,1,14688
941,655,1,14688
941,662,1,14688
941,668,1,29376
941,732,1,14688
941,739,1,14688
941,746,1,14688
941,753,1,14688
941,773,1,88134
941,780,1,88134
941,931,1,14058
941,938,1,910740
941,959,5098,6
941,960,4982,6
941,961,4994,6
941,962,5181,6
941,963,5542,6
941,964,5200,6
941,965,5192,6
941,966,5181,6
941,967,5207,6
941,968,5087,6
941,969,5152,6
941,970,5352,6
941,971,5739,6
941,972,5484,6
941,973,5260,6
941,974,5136,6
941,975,5052,6
941,976,4995,6
941,977,5279,6
941,978,5455,6
941,979,5776,6
941,980,5374,6
941,981,5454,6
941,982,5188,6
941,983,1412,6
941,984,1475,6
941,985,1447,6
941,986,1546,6
941,987,1696,6
941,988,1638,6
941,989,1514,6
941,990,1431,6
942,2,8,5001
942,3,75,2409
942,4,106,1164
942,5,75,594
942,6,13867,174
942,10,67,2301
942,11,111,1101
942,12,54,540
942,13,13894,195
942,17,88,2361
942,18,110,1209
942,19,130,591
942,20,13689,198
942,23,1,4986
942,24,72,2319
942,25,125,1182
942,26,61,597
942,27,14045,189
942,30,12,5058
942,31,95,2319
942,32,83,1176
942,33,73,594
942,34,14112,183
942,40,20,9054
942,41,412,2952
942,46,1,16911
942,47,31,8430
942,48,430,2628
942,52,1,36099
942,54,23,9108
942,55,497,3015
942,61,37,10008
942,62,447,3297
942,68,21,8949
942,69,463,2901
942,71,2,488835
942,73,40,114630
942,74,154,57111
942,75,392,28410
942,78,3,495099
942,79,5,245184
942,80,41,115683
942,81,143,58089
942,82,395,28791
942,84,2,1002915
942,85,4,494751
942,86,6,243141
942,87,52,115734
942,88,172,58218
942,89,405,29091
942,94,6,153372
942,95,21,76350
942,96,273,37611
942,97,9903,12363
942,101,4,154152
942,102,28,76026
942,103,211,37851
942,104,10018,12321
942,108,10,184167
942,109,31,91719
942,110,506,45783
942,118,70751,6
942,124,7175,18
942,125,206315,6
942,132,74124,6
942,139,8546,48
942,146,21143,36
942,153,25061,48
942,160,4668,21
942,167,22083,72
942,174,2520,42
942,181,9231,66
942,188,8548,138
942,195,7161,177
942,202,4993,36
942,209,11385,192
942,215,23,591
942,216,893,195
942,222,48,555
942,223,867,174
942,229,19,333
942,230,807,111
942,236,33,963
942,237,941,318
942,429,1,62424
942,436,1,62424
942,466,1,14976
942,471,1,62424
942,570,1,29376
942,599,1,14688
942,605,1,29376
942,612,1,29376
942,648,1,14688
942,655,1,14688
942,662,1,14688
942,668,1,29376
942,732,1,14688
942,739,1,14688
942,746,1,14688
942,753,1,14688
942,773,1,88134
942,780,1,88134
942,931,1,14058
942,938,1,910740
942,959,5098,6
942,960,4982,6
942,961,4994,6
942,962,5181,6
942,963,5542,6
942,964,5200,6
942,965,5192,6
942,966,5181,6
942,967,5207,6
942,968,5087,6
942,969,5152,6
942,970,5352,6
942,971,5739,6
942,972,5484,6
942,973,5260,6
942,974,5136,6
942,975,5052,6
942,976,4995,6
942,977,5279,6
942,978,5455,6
942,979,5776,6
942,980,5374,6
942,981,5454,6
942,982,5188,6
942,983,1412,6
942,984,1475,6
942,985,1447,6
942,986,1546,6
942,987,1696,6
942,988,1638,6
942,989,1514,6
942,990,1431,6
943,2,8,5001
943,3,75,2409
943,4,106,1164
943,5,75,594
943,6,13867,174
943,10,67,2301
943,11,111,1101
943,12,54,540
943,13,13894,195
943,17,88,2361
943,18,110,1209
943,19,130,591
943,20,13689,198
943,23,1,4986
943,24,72,2319
943,25,125,1182
943,26,61,597
943,27,14045,189
943,30,12,5058
943,31,95,2319
943,32,83,1176
943,33,73,594
943,34,14112,183
943,40,20,9054
943,41,412,2952
943,46,1,16911
943,47,31,8430
943,48,430,2628
943,52,1,36099
943,54,23,9108
943,55,497,3015
943,61,37,10008
943,62,447,3297
943,68,21,8949
943,69,463,2901
943,71,2,488835
943,73,40,114630
943,74,154,57111
943,75,392,28410
943,78,3,495099
943,79,5,245184
943,80,41,115683
943,81,143,58089
943,82,395,28791
943,84,2,1002915
943,85,4,494751
943,86,6,243141
943,87,52,115734
943,88,172,58218
943,89,405,29091
943,94,6,153372
943,95,21,76350
943,96,273,37611
943,97,9903,12363
943,101,4,154152
943,102,28,76026
943,103,211,37851
943,104,10018,12321
943,108,10,184167
943,109,31,91719
943,110,506,45783
943,118,70751,6
943,124,7175,18
943,125,206315,6
943,132,74124,6
943,139,8546,48
943,146,21143,36
943,153,25061,48
943,160,4668,21
943,167,22083,72
943,174,2520,42
943,181,9231,66
943,188,8548,138
943,195,7161,177
943,202,4993,36
943,209,11385,192
943,215,23,591
943,216,893,195
943,222,48,555
943,223,867,174
943,229,19,333
943,230,807,111
943,236,33,963
943,237,941,318
943,429,1,62424
943,436,1,62424
943,466,1,14976
943,471,1,62424
943,570,1,29376
943,599,1,14688
943,605,1,29376
943,612,1,29376
943,648,1,14688
943,655,1,14688
943,662,1,14688
943,668,1,29376
943,732,1,14688
943,739,1,14688
943,746,1,14688
943,753,1,14688
943,773,1,88134
943,780,1,88134
943,931,1,14058
943,938,1,910740
943,959,5098,6
943,960,4982,6
943,961,4994,6
943,962,5181,6
943,963,5542,6
943,964,5200,6
943,965,5192,6
943,966,5181,6
943,967,5207,6
943,968,5087,6
943,969,5152,6
943,970,5352,6
943,971,5739,6
943,972,5484,6
943,973,5260,6
943,974,5136,6
943,975,5052,6
943,976,4995,6
943,977,5279,6
943,978,5455,6
943,979,5776,6
943,980,5374,6
943,981,5454,6
943,982,5188,6
943,983,1412,6
943,984,1475,6
943,985,1447,6
943,986,1546,6
943,987,1696,6
943,988,1638,6
943,989,1514,6
943,990,1431,6
944,2,8,5001
944,3,75,2409
944,4,106,1164
944,5,75,594
944,6,13867,174
944,10,67,2301
944,11,111,1101
944,12,54,540
944,13,13894,195
944,17,88,2361
944,18,110,1209
944,19,130,591
944,20,13689,198
944,23,1,4986
944,24,72,2319
944,25,125,1182
944,26,61,597
944,27,14045,189
944,30,12,5058
944,31,95,2319
944,32,83,1176
944,33,73,594
944,34,14112,183
944,40,20,9054
944,41,412,2952
944,46,1,16911
944,47,31,8430
944,48,430,2628
944,52,1,36099
944,54,23,9108
944,55,497,3015
944,61,37,10008
944,62,447,3297
944,68,21,8949
944,69,463,2901
944,71,2,488835
944,73,40,114630
944,74,154,57111
944,75,392,28410
944,78,3,495099
944,79,5,245184
944,80,41,115683
944,81,143,58089
944,82,395,28791
944,84,2,1002915
944,85,4,494751
944,86,6,243141
944,87,52,115734
944,88,172,58218
944,89,405,29091
944,94,6,153372
944,95,21,76350
944,96,273,37611
944,97,9903,12363
944,101,4,154152
944,102,28,76026
944,103,211,37851
944,104,10018,12321
944,108,10,184167
944,109,31,91719
944,110,506,45783
944,118,70751,6
944,124,7175,18
944,125,206315,6
944,132,74124,6
944,139,8546,48
944,146,21143,36
944,153,25061,48
944,160,4668,21
944,167,22083,72
944,174,2520,42
944,181,9231,66
944,188,8548,138
944,195,7161,177
944,202,4993,36
944,209,11385,192
944,215,23,591
944,216,893,195
944,222,48,555
944,223,867,174
944,229,19,333
944,230,807,111
944,236,33,963
944,237,941,318
944,429,1,62424
944,436,1,62424
944,466,1,14976
944,471,1,62424
944,570,1,29376
944,599,1,14688
944,605,1,29376
944,612,1,29376
944,648,1,14688
944,655,1,14688
944,662,1,14688
944,668,1,29376
944,732,1,14688
